Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note,Value_winsor,YoY_Return,Log_Return,Value_lag1,Value_lag2,Value_lag3,Vol_3y,Vol_5y
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1213.0,Cauliflowers and broccoli,2020,2020,ha,17800.0,A,Official figure,No additional notes,17800.0,-0.9067574646411733,-2.372551273433662,190900.0,11098.8,17200.0,9.721184448388907,9.10882616868623
QCL,Crops and livestock products,392,Japan,5412,Yield,1213.0,Cauliflowers and broccoli,2020,2020,kg/ha,10983.1,A,Official figure,No additional notes,10983.1,-0.38297191011235954,-0.4828407295528564,17800.0,190900.0,11098.8,9.728946028914779,7.534217420565708
QCL,Crops and livestock products,392,Japan,5510,Production,1213.0,Cauliflowers and broccoli,2020,2020,t,195500.0,A,Official figure,No additional notes,195500.0,16.800074660159698,2.879202651680237,10983.1,17800.0,190900.0,10.07524478312356,9.342688604547535
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1213.0,Cauliflowers and broccoli,2021,2021,ha,18100.0,A,Official figure,No additional notes,18100.0,-0.9074168797953964,-2.3796484411536403,195500.0,10983.1,17800.0,10.075443651108246,9.443408663164435
QCL,Crops and livestock products,392,Japan,5412,Yield,1213.0,Cauliflowers and broccoli,2021,2021,kg/ha,10674.0,A,Official figure,No additional notes,10674.0,-0.41027624309392263,-0.5281010603600269,18100.0,195500.0,10983.1,10.082977269168097,7.808918652392013
QCL,Crops and livestock products,392,Japan,5510,Production,1213.0,Cauliflowers and broccoli,2021,2021,t,193200.0,A,Official figure,No additional notes,193200.0,17.100056211354694,2.8959150438666645,10674.0,18100.0,195500.0,10.256119950274165,9.597287513076814
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1213.0,Cauliflowers and broccoli,2022,2022,ha,18500.0,A,Official figure,No additional notes,18500.0,-0.9042443064182195,-2.345955189694139,193200.0,10674.0,18100.0,10.255166049746004,9.69229375355918
QCL,Crops and livestock products,392,Japan,5412,Yield,1213.0,Cauliflowers and broccoli,2022,2022,kg/ha,10545.9,A,Official figure,No additional notes,10545.9,-0.4299513513513513,-0.5620335732891165,18500.0,193200.0,10674.0,10.260612035757863,7.94758236714175
QCL,Crops and livestock products,392,Japan,5510,Production,1213.0,Cauliflowers and broccoli,2022,2022,t,195100.0,A,Official figure,No additional notes,195100.0,17.50008060004362,2.917775088833903,10545.9,18500.0,193200.0,10.491505888478558,9.797150639633816
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1213.0,Cauliflowers and broccoli,2023,2023,ha,18611.0,I,Imputed value,No additional notes,18611.0,-0.9046078933880062,-2.349759443867239,195100.0,10545.9,18500.0,10.491614930911865,9.887294836486355
QCL,Crops and livestock products,392,Japan,5412,Yield,1213.0,Cauliflowers and broccoli,2023,2023,kg/ha,10514.4,E,Estimated value,No additional notes,10514.4,-0.43504379130621673,-0.5710070575761652,18611.0,195100.0,10545.9,10.493027335008469,8.128644981756526
QCL,Crops and livestock products,392,Japan,5510,Production,1213.0,Cauliflowers and broccoli,2023,2023,t,195680.07,I,Imputed value,No additional notes,195680.07,17.610673932892034,2.923735283480038,10514.4,18611.0,195100.0,10.556862536868154,9.940505739858178
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2001,2001,ha,3960.0,A,Official figure,No additional notes,3960.0,-0.9768961493582263,-3.7677559808972885,171400.0,41703.2,4110.0,5.093030342966756,5.093030342966756
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2001,2001,kg/ha,40252.5,A,Official figure,No additional notes,40252.5,9.164772727272727,2.3189280884705674,3960.0,171400.0,41703.2,5.102555811598504,4.959400478552283
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2001,2001,t,159400.0,A,Official figure,No additional notes,159400.0,2.9600024843177444,1.376244652619158,40252.5,3960.0,171400.0,5.112921412508448,4.401390109911181
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2002,2002,ha,3860.0,A,Official figure,No additional notes,3860.0,-0.975784190715182,-3.7207495828793764,159400.0,40252.5,3960.0,5.112411125978602,4.154829797404353
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2002,2002,kg/ha,41709.8,A,Official figure,No additional notes,41709.8,9.805647668393783,2.380068929707432,3860.0,159400.0,40252.5,5.455769845925198,5.267585820888293
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2002,2002,t,161000.0,A,Official figure,No additional notes,161000.0,2.8600041237311133,1.3506682518002915,41709.8,3860.0,159400.0,5.464956681367913,4.5991775340504635
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2003,2003,ha,3760.0,A,Official figure,No additional notes,3760.0,-0.9766459627329193,-3.75698540758266,161000.0,41709.8,3860.0,5.465340856758374,4.404728851797999
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2003,2003,kg/ha,40292.6,A,Official figure,No additional notes,40292.6,9.716117021276595,2.3717488718613144,3760.0,161000.0,41709.8,5.416969450748546,5.412201406598223
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2003,2003,t,151500.0,A,Official figure,No additional notes,151500.0,2.759995631952269,1.3244177956863064,40292.6,3760.0,161000.0,5.426559613333156,4.7569449945493805
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2004,2004,ha,3680.0,A,Official figure,No additional notes,3680.0,-0.9757095709570958,-3.7176728727685866,151500.0,40292.6,3760.0,5.426144641524266,4.3669486757719085
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2004,2004,kg/ha,41684.8,A,Official figure,No additional notes,41684.8,10.327391304347827,2.4272238017812984,3680.0,151500.0,40292.6,5.758776780170046,5.5593903756852
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2004,2004,t,153400.0,A,Official figure,No additional notes,153400.0,2.6799984646681763,1.3029123349710179,41684.8,3680.0,151500.0,5.7678261052646995,4.916389321997653
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2005,2005,ha,3620.0,A,Official figure,No additional notes,3620.0,-0.9764015645371578,-3.7465748630954763,153400.0,41684.8,3680.0,5.768125224608822,4.614866937089644
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2005,2005,kg/ha,42541.4,A,Official figure,No additional notes,42541.4,10.751767955801105,2.4640036935950453,3620.0,153400.0,41684.8,6.001009417719497,5.835962433297587
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2005,2005,t,154000.0,A,Official figure,No additional notes,154000.0,2.6200031028598025,1.2864748829809043,42541.4,3620.0,153400.0,6.008461900422848,5.2008570865087576
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2006,2006,ha,3540.0,A,Official figure,No additional notes,3540.0,-0.977012987012987,-3.7728258752679453,154000.0,42541.4,3620.0,6.008721810541383,4.790681423737548
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2006,2006,kg/ha,41468.9,A,Official figure,No additional notes,41468.9,10.714378531073447,2.4608170215618688,3540.0,154000.0,42541.4,5.988128170984875,5.9413626399893165
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2006,2006,t,146800.0,A,Official figure,No additional notes,146800.0,2.5400022667589446,1.2641273674728635,41468.9,3540.0,154000.0,5.9983116962891625,5.317267594457455
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2007,2007,ha,3500.0,A,Official figure,No additional notes,3500.0,-0.976158038147139,-3.7363081476850475,146800.0,41468.9,3540.0,5.997950426002055,4.776540075941959
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2007,2007,kg/ha,42742.9,A,Official figure,No additional notes,42742.9,11.212257142857144,2.502440131222935,3500.0,146800.0,41468.9,6.27334111605533,6.0724877406365145
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2007,2007,t,149600.0,A,Official figure,No additional notes,149600.0,2.4999964906452297,1.2527619658220739,42742.9,3500.0,146800.0,6.27886136976893,5.4558712273918335
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2008,2008,ha,3460.0,A,Official figure,No additional notes,3460.0,-0.9768716577540107,-3.766696476470746,149600.0,42742.9,3500.0,6.279158100564671,4.985726951719285
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2008,2008,kg/ha,43439.3,A,Official figure,No additional notes,43439.3,11.55471098265896,2.5300959722457335,3460.0,149600.0,42742.9,6.46937696802838,6.298319002747995
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2008,2008,t,150300.0,A,Official figure,No additional notes,150300.0,2.460000506453833,1.2412687354435623,43439.3,3460.0,149600.0,6.475162963105019,5.687011940274167
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2009,2009,ha,3400.0,A,Official figure,No additional notes,3400.0,-0.9773785761809713,-3.788857865136811,150300.0,43439.3,3460.0,6.475371319012209,5.1313032457917584
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2009,2009,kg/ha,41970.6,A,Official figure,No additional notes,41970.6,11.344294117647058,2.513193941546859,3400.0,150300.0,43439.3,6.35832611491226,6.336580105166352
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2009,2009,t,142700.0,A,Official figure,No additional notes,142700.0,2.399999046951914,1.223775151313816,41970.6,3400.0,150300.0,6.366981387003937,5.734111148369608
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,2010,ha,3430.0,A,Official figure,No additional notes,3430.0,-0.9759635599159076,-3.7281842633049442,142700.0,41970.6,3400.0,6.3663999125117865,5.04466195016905
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,2010,kg/ha,40029.2,A,Official figure,No additional notes,40029.2,10.670320699708453,2.457048926615689,3430.0,142700.0,41970.6,5.992095916274449,6.109721280660796
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,2010,t,137300.0,A,Official figure,No additional notes,137300.0,2.4299961028449233,1.2325591249803878,40029.2,3430.0,142700.0,5.988035957112066,5.507466768607831
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2011,2011,ha,3400.0,A,Official figure,No additional notes,3400.0,-0.9752367079388201,-3.6983928811518103,137300.0,40029.2,3430.0,5.987731447052388,4.7620506406811804
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2011,2011,kg/ha,41705.9,A,Official figure,No additional notes,41705.9,11.266441176470588,2.506867173984877,3400.0,137300.0,40029.2,6.318452466921519,6.084929491859037
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2011,2011,t,141800.0,A,Official figure,No additional notes,141800.0,2.399998561354628,1.2237750084910344,41705.9,3400.0,137300.0,6.322772271663028,5.485524185411295
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2012,2012,ha,3420.0,A,Official figure,No additional notes,3420.0,-0.9758815232722143,-3.7247770630235113,141800.0,41705.9,3400.0,6.323037720346688,5.012060461195037
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2012,2012,kg/ha,42397.7,A,Official figure,No additional notes,42397.7,11.396988304093567,2.5174535644090508,3420.0,141800.0,41705.9,6.3957055714709625,6.27797122301006
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2012,2012,t,145000.0,A,Official figure,No additional notes,145000.0,2.419996839451197,1.2296396269370098,42397.7,3420.0,141800.0,6.392785952092319,5.675887392187082
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,2013,ha,3360.0,A,Official figure,No additional notes,3360.0,-0.9768275862068966,-3.7647927684454627,145000.0,42397.7,3420.0,6.393174897524983,5.0675524450920095
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,2013,kg/ha,43244.0,A,Official figure,No additional notes,43244.0,11.870238095238095,2.5549175214554123,3360.0,145000.0,42397.7,6.65698345842777,6.439941463904313
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,2013,t,145300.0,A,Official figure,No additional notes,145300.0,2.360003699935251,1.2119420751457122,43244.0,3360.0,145000.0,6.666159537909113,5.844073598959805
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,2014,ha,3320.0,A,Official figure,No additional notes,3320.0,-0.977150722642808,-3.7788357876478407,145300.0,43244.0,3360.0,6.66629028935315,5.268812882415996
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,2014,kg/ha,43765.1,A,Official figure,No additional notes,43765.1,12.182259036144577,2.5788719131842743,3320.0,145300.0,43244.0,6.840849907351832,6.654786923647427
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,2014,t,145300.0,A,Official figure,No additional notes,145300.0,2.319996983898129,1.1999638744635654,43765.1,3320.0,145300.0,6.847206985158219,6.065166036871764
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,ha,3270.0,A,Official figure,No additional notes,3270.0,-0.9774948382656573,-3.794010585667077,145300.0,43765.1,3320.0,6.847344827735206,5.404219795751978
QCL,Crops and livestock products,392,Japan,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,kg/ha,42935.8,A,Official figure,No additional notes,42935.8,12.130214067278288,2.5749159918587465,3270.0,145300.0,43765.1,6.818184561557386,6.727615282723413
QCL,Crops and livestock products,392,Japan,5510,Production,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,t,140400.0,A,Official figure,No additional notes,140400.0,2.2699984628212353,1.1847895148238023,42935.8,3270.0,145300.0,6.826200715618444,6.145719493380453
